9 38 0.00853922
9 39 0.01014424
9 40 0.01017671
9 41 0.00863673
9 42 0.00730003
9 43 0.00841074
9 44 0.00854439
9 45 0.00851798
9 46 0.00815392
9 47 0.00644992
9 48 0.00664377
9 49 0.00647187
9 50 0.00510900
9 51 0.00527296
9 52 0.00470951
9 53 0.00315942
9 54 0.00216807
9 55 0.00253347
9 56 0.00289219
9 57 0.00272482
9 58 0.00345106
9 59 0.00357180
9 60 0.00292574
9 61 0.00307865
9 62 0.00269996
9 63 0.00177290
9 64 0.00187307
9 65 0.00197435
10 10 1.00000000
10 11 0.96295250
10 12 0.35700948
10 13 0.13097374
10 14 0.08796366
10 15 0.08064016
10 16 0.07969146
10 17 0.07565154
10 18 0.07999935
10 19 0.07999877
10 20 0.06539062
10 21 0.05804546
10 22 0.05768750
10 23 0.06067231
10 24 0.06207397
10 25 0.07844619
10 26 0.08736478
10 27 0.07460700
10 28 0.05846347
10 29 0.04662935
10 30 0.04637001
10 31 0.04627941
10 32 0.05089806
10 33 0.04966647
10 34 0.03704343
10 35 0.02389171
10 36 0.01781452
10 37 0.01149700
10 38 0.00724164
10 39 0.00905098
10 40 0.00863039
10 41 0.00747344
10 42 0.00644280
10 43 0.00820461
10 44 0.00846139
10 45 0.00805585
10 46 0.00821387
10 47 0.00669364
10 48 0.00545240
10 49 0.00493042
10 50 0.00514747
10 51 0.00442176
10 52 0.00404121
10 53 0.00330110
10 54 0.00269425
10 55 0.00293567
10 56 0.00258206
10 57 0.00333510
10 58 0.00365448
10 59 0.00377664
10 60 0.00408942
10 61 0.00326288
10 62 0.00239531
10 63 0.00190587
10 64 0.00210836
10 65 0.00133188
11 11 1.00000000
11 12 0.82072448
11 13 0.20264560
11 14 0.11237360
11 15 0.09760744
11 16 0.08546967
11 17 0.08587222
11 18 0.10028686
11 19 0.09432162
11 20 0.07469945
11 21 0.06703421
11 22 0.06610917
11 23 0.06893974
11 24 0.07125892
11 25 0.09491579
11 26 0.10480300
11 27 0.08709439
11 28 0.07045994
11 29 0.05589338
11 30 0.05061648
11 31 0.04895394
11 32 0.05527144
11 33 0.05432400
11 34 0.03904325
11 35 0.02269389
11 36 0.01576933
11 37 0.01120470
11 38 0.00769812
11 39 0.00881903
11 40 0.00721033
11 41 0.00717414
11 42 0.00782259
11 43 0.00856020
11 44 0.00731691
11 45 0.00668256
11 46 0.00872658
11 47 0.00740492
11 48 0.00480090
11 49 0.00451761
11 50 0.00519904
11 51 0.00449810
11 52 0.00394104
11 53 0.00344063
11 54 0.00289823
11 55 0.00296561
11 56 0.00361246
11 57 0.00446140
11 58 0.00383544
11 59 0.00319366
11 60 0.00333261
11 61 0.00324575
11 62 0.00329601
11 63 0.00297104
11 64 0.00220230
11 65 0.00194116
12 12 1.00000000
12 13 0.78158439
12 14 0.28575212
12 15 0.18593870
12 16 0.15661254
12 17 0.15145616
12 18 0.17367851
12 19 0.16117433
12 20 0.12180211
12 21 0.10800476
12 22 0.10392690
12 23 0.10044957
12 24 0.11386267
12 25 0.17634539
12 26 0.17906633
12 27 0.12696295
12 28 0.09441119
12 29 0.06434998
12 30 0.05636937
12 31 0.06453915
12 32 0.08423449
12 33 0.07496808
12 34 0.04406252
12 35 0.02481112
12 36 0.01586566
12 37 0.01042988
12 38 0.00834786
12 39 0.00849963
12 40 0.00650616
12 41 0.00708665
12 42 0.00778191
12 43 0.00762562
12 44 0.00634294
12 45 0.00634539
12 46 0.00805586
12 47 0.00729440
12 48 0.00622167
12 49 0.00489126
12 50 0.00353888
12 51 0.00370906
12 52 0.00314998
12 53 0.00211040
12 54 0.00239401
12 55 0.00322963
12 56 0.00423574
12 57 0.00410140
12 58 0.00306840
12 59 0.00274544
12 60 0.00200117
12 61 0.00293527
12 62 0.00442557
12 63 0.00344252
12 64 0.00207102
12 65 0.00272638
13 13 1.00000000
13 14 0.91748529
13 15 0.41148342
13 16 0.26345628
13 17 0.24545225
13 18 0.25386768
13 19 0.21871556
13 20 0.16962597
13 21 0.15674794
13 22 0.15177380
13 23 0.14189185
13 24 0.15977508
13 25 0.22389612
13 26 0.20349330
13 27 0.13066676
